contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Wij zijn Nederland,Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Voetbalvereniging XerxesDZB,0599::SB593,3069 MA,1334,225,0,0,0,0,0,202,23,0,0,0,0,0,225,36,39,5,26,19,17,16,5,11,2,3,7,12,2,11,0,8,0,1,0,0,4,0,0,0,1,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Pinkstergemeente Kom&Zie,0599::SB594,3031 BP,1223,703,3,8,0,0,4,642,68,0,0,0,0,0,714,105,56,23,137,64,37,36,19,33,1,3,50,31,28,23,1,20,7,12,0,3,2,2,3,0,0,4,2,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk De Focus,0599::SB595,3077 RE,1181,512,4,0,0,9,0,458,67,0,0,9,0,0,525,67,79,13,63,30,54,18,16,22,5,1,36,38,29,9,5,5,3,0,0,0,2,2,0,0,3,4,3,1,1,3,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bibliotheek Overschie,0599::SB596,3042 AZ,1194,648,1,2,0,1,0,588,64,0,0,1,0,0,652,82,76,25,81,55,52,36,5,25,3,4,64,48,31,14,2,15,22,3,0,0,3,0,1,1,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Evangelische Broedergemeente Rotterdam-Centrum,0599::SB597,3062 LE,1200,942,0,3,0,7,3,891,58,0,0,7,0,0,952,227,23,48,297,56,20,29,16,47,1,5,9,24,21,20,1,89,2,2,1,1,1,0,1,0,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau A. Willeboerschool,0599::SB598,3062 SK,438,376,0,0,0,0,1,329,46,0,0,0,0,0,376,132,8,29,117,9,4,17,2,17,0,0,5,6,0,8,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Theaterschool,0599::SB599,3024 BJ,1052,1002,3,2,0,1,7,939,62,0,0,1,0,0,1008,109,38,22,281,142,35,48,13,61,4,1,33,27,86,14,6,67,2,1,2,3,4,1,0,0,0,0,0,2,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zuider Gymnasium,0599::SB600,3075 SB,1265,408,2,5,0,0,2,359,54,0,0,0,0,0,415,35,85,11,42,25,31,21,8,24,6,5,26,37,4,22,2,7,10,1,0,1,1,1,0,0,0,1,0,1,1,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcoörporatie Rotterdam Noord,0599::SB601,3032 CK,1244,259,0,1,0,4,1,242,13,0,4,0,0,0,256,32,9,3,61,47,10,7,3,21,0,0,13,2,21,5,0,21,1,0,0,0,2,0,0,0,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Oude Kerk Charlois,0599::SB603,3082 DA,1277,607,0,3,0,3,4,566,43,0,0,3,0,0,613,42,30,22,89,76,26,17,34,68,1,7,33,33,44,9,2,42,13,5,1,1,5,0,0,0,4,0,0,3,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportvereniging Rotterdam United,0599::SB604,3022 EZ,907,214,0,1,0,1,4,194,16,0,1,0,0,0,214,19,9,9,52,15,7,12,11,11,1,0,19,2,15,3,0,24,1,0,0,0,2,0,0,0,0,0,0,2,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Waterpleinkerk,0599::SB605,3032 AM,1219,160,0,0,0,0,0,149,11,0,0,0,0,0,160,16,12,9,37,20,5,3,12,5,0,0,1,4,7,3,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Citykerk het Steiger Sint Dominicus,0599::SB606,3011 GN,1206,646,0,1,0,0,4,599,44,0,0,1,0,0,647,151,25,24,173,64,16,25,11,38,0,1,14,28,11,21,1,35,4,3,0,0,0,0,0,0,1,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Delftse Poort,0599::SB608,3013 AL,1176,638,4,2,0,1,14,580,49,0,1,0,0,0,643,99,24,20,165,60,14,23,10,27,2,4,22,19,49,17,1,62,8,5,0,2,1,0,2,0,0,0,0,2,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Verhalenhuis Belvédère,0599::SB609,3072 LB,1177,426,0,4,0,2,0,393,39,0,0,2,0,0,432,72,18,13,124,35,13,25,9,32,0,0,15,16,13,6,1,27,1,0,0,0,2,0,0,0,0,2,0,1,1,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Tennisvereniging Zalmplaat,0599::SB611,3192 KA,826,298,1,1,0,1,0,266,33,0,1,0,0,0,299,63,45,9,44,13,22,11,2,7,4,3,3,27,1,33,1,6,0,0,0,0,1,3,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cultureel Islamitisch Centrum El Hilaal,0599::SB612,3193 XJ,1123,118,0,3,0,0,0,106,15,0,0,0,0,0,121,16,13,3,7,4,8,8,5,3,2,0,26,11,3,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Tennisvereniging L.T.C. Hoogvliet,0599::SB613,3193 GA,995,120,1,0,0,0,0,114,7,0,0,0,0,0,121,34,20,5,8,5,5,11,0,5,5,0,3,11,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Sommelsdijkstraat,0599::SB614,3086 BK,1101,170,0,1,0,0,1,143,27,0,0,0,0,0,171,12,13,5,10,11,27,13,4,5,1,1,33,4,10,1,1,2,13,2,1,0,0,0,0,0,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadskwekerij De Kas,0599::SB615,3039 WE,696,862,2,1,1,0,5,810,51,0,0,1,0,0,866,109,21,29,282,115,23,30,14,79,3,4,0,14,31,20,1,79,0,2,2,1,1,0,0,0,1,0,1,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau NOC Kralingen,0599::SB616,3063 NC,1108,104,0,0,0,0,0,94,10,0,0,0,0,0,104,23,3,2,18,9,9,7,0,3,2,0,7,7,2,4,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk de Dijk,0599::SB617,3079 VN,1062,487,1,11,0,0,0,430,69,0,0,0,0,0,499,55,66,18,38,43,48,24,12,20,10,5,58,37,9,22,0,5,8,5,0,0,2,0,0,0,1,0,1,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Societeit Konneksjun,0599::SB618,3053 CE,1120,413,0,0,0,0,1,382,30,0,0,0,0,0,413,84,25,22,128,28,15,10,5,24,7,0,2,14,4,11,1,24,0,1,0,3,4,0,1,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Libanon Lyceum Palestinastraat,0599::SB619,3061 HN,1096,448,0,2,0,0,1,399,49,0,1,0,1,0,449,75,14,16,138,35,11,19,4,22,1,0,26,3,16,14,0,47,5,1,0,0,0,0,1,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gültepe Moskee,0599::SB621,3035 LD,1200,649,1,4,0,2,4,553,99,0,0,2,0,0,656,43,16,17,131,60,34,20,7,27,0,1,168,8,25,9,0,36,42,0,0,0,2,0,2,0,1,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Voetbalvereniging Meeuwenplaat,0599::SB622,3192 VZ,950,394,0,0,0,1,1,355,37,0,1,0,0,0,393,82,77,13,43,12,33,20,8,9,10,4,10,21,8,32,1,5,4,1,0,0,0,0,0,0,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk Huis van Carnisse,0599::SB623,3083 PW,1209,395,0,1,0,0,2,354,40,0,0,0,0,0,396,31,34,7,49,46,31,19,13,31,3,5,42,17,18,9,3,11,10,5,0,1,4,0,0,1,0,2,2,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bethelkerk Boergoensevliet,0599::SB624,3082 KT,1279,650,8,2,0,1,0,610,51,0,0,1,0,0,661,34,65,8,95,65,43,34,33,56,4,9,65,39,32,18,2,22,16,2,1,0,3,0,0,0,4,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Blue City,0599::SB626,3063 NS,644,684,0,1,0,2,7,634,46,0,0,2,0,0,687,104,7,20,234,81,13,16,9,40,3,2,5,22,40,13,3,58,2,3,4,0,2,0,1,1,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Evangelisch Centrum Europoort,0599::SB627,3021 GV,1132,854,1,1,0,0,5,794,58,1,0,1,0,0,857,111,23,21,215,91,19,29,31,56,1,7,41,37,78,14,1,59,7,4,1,0,1,0,1,2,1,0,0,3,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Prinses Theater,0599::SB628,3026 AB,1837,1182,4,5,0,1,5,1074,111,0,1,0,0,0,1190,92,54,29,246,158,50,77,35,80,4,8,92,38,74,10,2,97,20,7,1,0,1,0,1,1,0,2,2,0,1,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Korfbalvereniging c.k.c. T.H.O.R. Rotterdam,0599::SB629,3085 JP,1146,280,1,0,0,0,1,265,15,0,0,0,0,0,281,42,44,10,36,15,32,11,4,16,2,1,13,22,2,13,0,3,2,2,1,0,2,2,0,1,3,1,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau SKVR Muziekschool,0599::SB630,3075 LR,1239,550,1,1,0,1,2,495,56,0,0,1,0,0,553,69,84,10,58,49,39,28,16,27,8,3,48,40,18,21,2,10,7,2,0,1,2,2,2,0,1,1,0,2,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Speeltuinvereniging NHVO,0599::SB631,3073 CA,1066,226,1,0,0,1,2,190,34,0,1,0,0,0,226,24,30,4,28,23,14,13,10,1,2,5,29,6,11,5,0,10,9,2,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Speeltuin de Klimroos,0599::SB632,3073 HH,953,351,0,7,0,0,1,293,64,0,0,0,0,0,358,10,16,4,18,30,22,18,2,7,2,4,168,12,17,2,0,4,9,1,0,1,0,0,0,0,4,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Erasmus University College,0599::SB633,3011 HP,1162,1230,5,3,0,5,8,1153,82,0,0,5,0,0,1243,228,39,33,340,128,32,49,26,50,3,3,25,47,44,35,1,116,14,4,1,2,3,0,1,0,2,2,2,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Lantarenvenster,0599::SB634,3072 MD,1184,964,0,1,0,6,5,919,47,0,0,6,0,0,971,237,34,23,252,91,20,41,11,55,1,0,17,38,21,23,1,82,5,2,5,0,1,1,1,1,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Islamitisch Cultureel Centrum Alexander,0599::SB635,3068 PC,1129,252,0,0,1,0,0,212,39,0,1,0,0,0,251,29,20,3,26,25,20,21,12,2,4,1,34,13,7,5,5,4,16,0,0,0,0,0,2,0,0,0,0,3,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Excelsior Rotterdam,0599::SB636,3062 NX,1113,543,0,4,0,0,1,498,48,0,0,0,0,0,547,148,28,17,150,27,16,27,9,23,1,1,10,18,7,26,5,22,3,0,0,1,4,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bewonersverening Biezenkreek,0599::SB637,3079 SK,974,206,1,2,0,0,0,183,26,0,0,0,0,0,209,26,35,6,17,9,20,16,3,1,7,6,32,14,0,4,1,2,4,1,0,0,0,0,0,0,0,2,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Rafaël de Rank,0599::SB638,3065 AC,1709,985,1,4,0,1,2,877,110,0,1,0,0,0,989,338,66,50,231,41,19,35,10,41,4,4,5,30,10,40,4,50,1,2,0,0,2,0,0,2,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Enk,0599::SB639,3075 VC,1104,384,0,0,0,0,0,338,46,0,0,0,0,0,384,29,88,8,26,11,42,17,1,26,7,0,29,39,5,26,3,6,15,0,0,0,1,1,1,1,1,0,1,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau CVD de Stelle,0599::SB640,3191 KE,1459,768,0,1,0,0,1,693,75,0,0,0,0,0,769,154,133,40,75,34,49,19,22,28,15,5,16,61,14,59,5,11,9,4,0,3,5,4,0,0,1,1,0,0,1,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hoflaankerk,0599::SB641,3062 JA,1197,1265,0,2,0,4,6,1146,119,0,0,4,0,0,1271,361,31,73,352,74,20,42,31,54,1,2,13,28,24,31,2,108,3,2,2,1,4,0,0,1,0,1,0,4,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kanz ul Huda Holland,0599::SB642,3078 GT,1006,284,0,0,0,0,2,253,29,0,0,0,0,0,284,31,32,7,26,17,24,14,19,16,1,11,14,20,9,10,2,10,8,4,2,1,5,0,0,0,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Activeringscentrum Kreileroord,0599::SB643,3079 NB,1212,364,2,0,0,0,1,341,24,0,0,0,0,0,366,61,50,24,42,12,44,17,11,16,5,7,18,23,5,17,0,4,4,0,0,2,1,0,0,0,0,1,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau SV Ommoord,0599::SB644,3068 RT,1254,268,0,1,0,0,1,240,28,0,0,0,0,0,269,61,39,14,36,13,19,12,8,5,1,3,5,14,3,21,2,9,0,1,0,1,0,0,0,0,0,0,0,0,0,1,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau GKV De Hoeksteen,0599::SB645,3191 AH,1323,487,0,2,0,0,0,446,43,0,0,0,0,0,489,78,77,12,55,15,41,22,14,25,8,5,17,45,15,28,6,8,6,0,1,2,2,0,0,1,0,0,3,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Groene Vink,0599::SB646,3075 EL,1229,482,0,3,0,1,3,413,70,0,0,1,0,0,486,49,80,9,50,20,46,29,7,30,8,2,47,33,15,14,0,14,16,3,0,1,0,3,0,1,0,4,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Schiedamseweg,0599::SB647,3025 AS,1249,364,0,2,0,0,37,327,2,0,0,0,0,0,366,46,14,8,73,33,15,10,12,13,1,1,52,19,32,5,2,12,5,4,1,1,2,0,1,0,0,0,2,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Moskee Othman,0599::SB648,3034 EP,1299,454,1,6,0,1,1,371,88,0,1,0,0,0,460,52,21,4,87,37,15,19,9,8,1,2,97,10,20,2,3,23,42,0,0,1,0,0,0,1,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Speeltuin Pascal,0599::SB649,3076 JP,835,127,0,0,0,0,0,115,12,0,0,0,0,0,127,12,21,3,16,10,12,4,2,3,1,1,18,5,4,2,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Petrakerk,0599::SB650,3076 AH,960,560,2,2,0,1,1,503,59,0,1,0,0,0,563,66,64,18,63,28,49,58,22,23,9,4,60,41,15,13,3,10,8,0,1,0,2,2,0,0,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Vrijeschool Rotterdam-West,0599::SB651,3021 AW,1362,589,2,1,0,1,1,551,41,0,0,1,0,0,593,50,7,15,197,80,21,24,6,48,2,1,9,14,33,6,1,64,2,0,0,0,3,1,1,0,0,0,0,3,0,1,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk Nieuwe Nachtegaal,0599::SB652,3082 ZE,1214,475,1,0,0,1,2,437,38,0,0,1,0,0,477,61,49,14,51,31,50,39,19,30,1,3,26,31,13,12,2,20,19,0,0,0,2,0,0,1,0,0,0,0,0,1,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Veldacademie,0599::SB653,3087 BM,1220,285,1,3,0,0,0,253,36,0,0,0,0,0,289,41,31,3,30,16,22,23,7,12,1,0,38,17,16,4,3,13,6,0,0,0,0,0,0,0,1,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Albeda Weena,0599::SB654,3013 AL,1153,606,0,3,0,0,8,546,55,0,0,0,0,0,609,69,25,16,151,70,24,28,4,36,4,3,41,17,47,4,2,40,15,2,2,1,2,0,2,0,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Coachhuis,0599::SB656,3011 WS,1149,959,0,3,0,8,1,903,66,0,0,8,0,0,970,239,30,38,267,91,16,34,12,36,0,1,7,34,21,44,0,74,4,5,1,2,2,0,0,1,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Basisschool de Sleutel,0599::SB657,3073 HT,1162,319,0,2,0,0,0,253,68,0,0,0,0,0,321,16,13,1,20,11,6,8,4,4,0,2,182,6,5,1,1,2,31,1,0,2,0,0,1,0,0,1,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Melanchton Kralingen,0599::SB658,3061 PX,1168,370,0,2,0,1,0,310,61,0,1,0,0,0,371,34,21,4,65,29,22,21,7,7,1,0,104,17,15,2,1,9,10,0,0,0,0,0,0,0,0,0,1,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau WSV Pendrecht 7,0599::SB659,3086 JR,1186,84,2,0,0,0,2,71,13,0,0,0,0,0,86,12,12,4,7,9,4,4,2,1,0,0,19,6,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Drakenburg,0599::SB660,3085 XE,956,350,0,4,0,0,1,315,38,0,0,0,0,0,354,46,63,10,41,12,25,22,5,3,1,1,54,28,9,14,1,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportvereniging Hagendoorn,0599::SB661,3084 EA,760,256,1,4,0,0,0,215,46,0,0,0,0,0,261,41,31,7,40,6,12,20,5,9,5,0,21,22,5,9,2,2,10,2,0,2,0,1,0,1,0,1,0,2,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huiskamer Aardgasvrij Pendrecht,0599::SB662,3086 ED,1130,376,2,1,0,0,0,327,52,0,0,0,0,0,379,43,37,10,45,27,27,21,3,18,10,0,62,11,25,12,2,2,16,2,0,0,1,0,0,0,0,0,2,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wartburg College Guido de Brès,0599::SB663,3079 CR,790,290,0,3,0,0,0,238,55,0,0,0,0,0,293,31,37,9,28,18,15,14,21,3,2,11,36,23,2,9,0,3,20,0,0,3,3,0,1,0,0,1,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Doelen,0599::SB664,3012 CL,1174,930,1,5,0,0,8,833,95,0,0,0,0,0,936,138,33,26,255,117,35,39,6,59,6,0,21,34,59,24,0,59,9,5,0,0,5,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stichting Aelbrecht,0599::SB666,3023 SN,1406,487,1,3,0,1,2,442,48,0,0,1,0,0,492,52,11,9,125,65,12,17,8,22,1,3,62,7,25,4,1,45,14,3,0,0,1,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Victory Outreach Rotterdam,0599::SB667,3081 CN,1223,517,3,3,0,1,2,462,60,0,0,1,0,0,524,43,55,13,53,41,28,38,37,18,4,13,57,34,34,6,3,11,17,3,0,0,4,1,0,0,0,1,1,2,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau R.S.C / R.V.S.V.,0599::SB668,3061 TH,986,1266,3,3,0,4,8,1160,108,0,0,4,0,0,1276,327,39,81,371,61,10,24,13,26,1,0,45,33,20,35,1,161,13,1,0,0,2,0,0,0,0,0,0,2,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau The Niteshop,0599::SB669,3025 AH,991,679,1,9,0,3,3,584,105,0,0,3,0,0,692,44,25,5,104,60,20,24,8,33,3,0,100,21,169,3,2,18,30,5,0,0,0,0,0,0,0,1,3,0,1,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Goudseweg,0599::SB670,3031 XH,1156,257,0,1,0,0,3,227,28,0,0,0,0,0,258,35,20,9,55,22,9,9,6,14,3,0,36,5,7,2,1,12,8,0,0,0,1,0,1,0,0,0,2,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Basisschool het Epos,0599::SB671,3085 MH,950,362,1,7,0,0,0,321,49,0,0,0,0,0,370,19,53,7,47,14,25,31,6,11,9,2,63,26,15,17,1,2,8,2,0,0,1,0,0,1,0,1,1,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Fonteinkerk,0599::SB672,3055 TE,1073,1219,1,0,0,4,3,1086,135,0,0,4,0,0,1224,462,63,77,295,56,18,18,17,68,4,5,5,40,3,40,2,35,0,3,0,0,1,2,2,1,0,0,0,2,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau House of Praise,0599::SB673,3081 KR,1214,502,0,5,0,1,2,450,54,0,1,0,0,0,506,27,36,12,69,38,24,16,20,19,3,4,117,28,38,4,4,16,17,2,1,1,0,1,0,0,5,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Othelloweg,0599::SB674,3194 GR,1400,499,1,0,0,0,3,435,62,0,0,0,0,0,500,78,101,17,51,19,40,32,9,10,4,1,19,60,9,17,6,4,7,1,0,0,2,0,2,1,0,4,3,0,2,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau RSV Unicum / Kinderfaculteit Pendrecht,0599::SB675,3086 SV,575,164,0,0,0,0,0,142,22,0,0,0,0,0,164,20,16,3,13,8,10,7,6,7,1,0,32,16,3,6,1,5,5,0,0,0,2,1,0,2,0,0,0,0,0,0,,
