contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,Partij van de Eenheid,Vrij en Sociaal Nederland,De Groenen,Partij voor de Republiek,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Daily Paper,0363::SB417,1053 KN,1460,1300,0,5,0,0,5,1206,94,0,0,0,0,0,1305,154,22,11,346,172,22,49,1,86,2,0,39,26,217,12,0,108,16,9,0,0,3,0,0,2,1,0,0,1,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Conscious Hotel,0363::SB418,1054 MB,1310,431,0,0,0,1,5,395,32,0,0,1,0,0,432,61,9,10,128,60,14,14,1,43,2,0,1,11,20,3,0,49,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau LAB111,0363::SB419,1054 PD,1347,518,0,1,0,0,4,484,30,0,1,0,1,0,518,40,7,4,156,94,21,30,2,49,0,0,5,7,50,2,0,46,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau LAB111,0363::SB420,1054 PD,1347,516,1,1,0,0,3,461,54,0,0,0,0,0,518,35,16,9,148,84,25,34,4,66,0,0,7,7,30,1,0,40,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Huis van de wijk De Havelaar,0363::SB421,1053 SX,1195,858,2,9,0,3,3,803,66,0,0,3,0,0,872,67,39,13,221,111,46,51,4,92,3,1,32,20,55,9,1,61,14,8,0,1,3,2,0,2,1,0,0,1,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Galerie Beeldend Gesproken,0363::SB423,1053 RT,1410,1312,2,6,0,2,4,1231,87,0,2,0,0,0,1322,151,44,15,423,141,53,76,9,107,5,2,32,28,54,12,0,133,12,6,1,0,3,1,0,1,0,2,0,0,0,0,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal Borgerstraat,0363::SB426,1053 PE,1321,490,1,2,0,0,1,452,41,1,0,1,0,0,494,51,32,5,93,58,30,38,0,47,1,0,42,12,27,9,1,24,5,7,0,1,0,0,1,1,0,1,0,1,1,1,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal Borgerstraat,0363::SB427,1053 PE,1321,491,0,1,0,1,2,447,44,0,0,1,0,0,493,45,28,7,101,62,35,32,1,52,0,0,46,11,30,4,0,26,3,4,1,0,0,0,2,0,0,0,0,1,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal Borgerstraat,0363::SB428,1053 PE,1323,487,0,9,0,0,0,447,49,0,0,0,0,0,496,31,27,10,92,62,34,29,2,46,0,0,59,12,41,4,0,27,4,0,1,0,2,0,2,2,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Mentrum,0363::SB431,1054 BR,1438,1101,2,6,0,2,3,1026,82,0,0,2,0,0,1111,177,40,22,334,112,45,88,6,84,4,0,15,36,36,13,2,76,3,3,1,1,1,0,0,0,1,1,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wackersacademie,0363::SB436,1054 DZ,1322,1288,1,4,0,1,7,1215,72,0,0,1,0,0,1294,185,30,30,417,132,61,90,6,114,4,1,4,51,25,17,1,108,0,3,2,0,2,0,1,3,0,1,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Laan van Spartaan,0363::SB438,1061 MB,1253,524,1,2,0,0,2,470,55,0,0,0,0,0,527,56,8,8,126,60,14,26,3,24,0,0,105,7,18,2,0,39,24,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Nieuwe Liefde,0363::SB441,1053 WP,1357,732,0,2,0,0,4,691,39,0,0,0,0,0,734,92,17,15,216,69,30,55,8,76,3,1,9,20,32,3,3,71,1,2,2,0,3,1,0,0,0,0,0,2,0,0,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Nieuwe Liefde,0363::SB442,1053 WP,1356,783,10,1,0,2,5,727,59,1,3,0,0,0,791,112,19,14,222,98,30,51,5,89,5,3,14,24,21,6,1,62,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Philadelphia Zorg Amsterdam,0363::SB444,1053 DX,1235,831,1,6,1,1,3,780,57,0,0,2,0,0,840,125,33,17,203,84,39,58,5,64,3,2,16,21,65,9,2,68,2,7,3,0,2,2,0,0,0,0,0,0,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Theater de Cameleon,0363::SB446,1054 TS,1215,547,3,1,0,0,0,516,35,0,0,0,0,0,551,52,14,10,152,65,22,39,6,66,2,0,2,16,42,9,2,42,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Tagerijn,0363::SB448,1057 VW,1181,1063,6,14,0,0,0,985,98,0,0,0,0,0,1083,101,32,15,281,128,42,48,7,72,2,1,99,29,79,11,1,79,21,5,0,0,6,0,0,0,0,0,0,2,1,0,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Coffee Company,0363::SB449,1055EK,1204,1160,6,9,0,1,6,1045,125,0,0,1,0,0,1176,123,14,16,283,136,33,49,5,77,4,0,181,25,83,6,3,74,31,4,4,1,4,0,0,1,0,0,0,2,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Boomkerk,0363::SB450,1055 NK,1190,614,3,6,0,0,2,584,37,0,0,0,0,0,623,51,20,7,165,82,21,37,15,58,1,0,45,12,31,2,1,49,8,2,0,1,3,1,0,1,0,1,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Boomkerk,0363::SB451,1055 NK,1191,615,5,5,1,3,1,573,56,1,0,5,0,0,630,37,29,7,158,90,19,32,9,49,3,1,49,14,49,1,0,43,10,6,0,0,3,2,0,1,0,0,0,1,0,0,1,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau T.C. Kattenlaan,0363::SB452,1054 KA,1412,697,1,1,0,0,5,641,53,0,0,0,0,0,699,90,12,24,224,94,26,42,3,61,1,0,1,16,22,13,0,61,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Gymzaal,0363::SB453,1056 VB,1230,418,1,2,0,0,2,394,25,0,0,0,0,0,421,60,16,7,138,52,7,16,3,31,1,0,13,8,25,1,0,36,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stichting Aminah,0363::SB454,1061 DH,1187,1027,2,18,1,0,4,882,162,0,0,1,0,0,1048,63,23,12,171,101,25,47,11,30,0,0,347,15,42,3,3,47,74,4,0,0,2,1,1,0,0,1,2,0,1,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Bartack,0363::SB455,1057 EH,1314,1283,1,3,0,4,9,1207,75,0,0,4,0,0,1291,148,26,20,456,145,24,59,9,110,2,1,27,35,74,9,4,119,3,3,2,0,1,0,2,4,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurtsalon Jeltje,0363::SB456,1054EG,1323,673,0,0,0,0,6,642,25,0,0,0,0,0,673,94,7,17,205,83,22,38,6,74,5,1,6,8,30,2,3,66,0,1,0,1,1,0,2,0,0,1,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Bellamy Museum,0363::SB457,1053 BR,1201,863,2,1,0,0,2,815,49,0,0,0,0,0,866,88,19,13,210,115,36,65,1,99,1,1,36,24,59,5,0,68,5,4,1,0,7,1,1,0,0,1,0,0,2,0,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Poppy Agency,0363::SB458,1052 HR,1323,1205,2,7,0,2,3,1123,90,0,0,2,0,0,1216,150,41,18,318,130,59,86,7,94,2,3,50,37,61,14,2,113,7,5,1,0,2,1,1,0,1,0,1,0,0,0,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurtkamer Corantijn,0363::SB459,1058DB,1311,660,0,1,1,0,3,608,51,0,0,1,0,0,662,92,22,14,198,76,28,23,5,56,4,1,4,17,32,8,3,60,7,4,0,1,3,1,0,0,0,0,0,0,0,0,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Corantijn,0363::SB462,1058 DA,1219,762,1,4,0,2,3,712,54,0,0,2,0,0,769,120,31,16,226,75,19,40,11,55,5,0,31,19,27,11,1,62,6,2,2,0,2,0,0,0,0,0,0,1,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Corantijn,0363::SB463,1058 DA,1231,746,4,2,0,1,0,704,49,0,0,1,0,0,753,105,17,13,252,92,26,39,7,47,7,0,26,21,18,2,2,57,4,4,1,0,4,0,0,0,0,1,0,1,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Laan van Spartaan,0363::SB466,1061 MB,1253,517,3,2,0,1,2,473,48,0,0,1,0,0,523,62,8,9,126,60,15,36,4,24,1,0,65,6,28,6,2,28,25,2,3,0,3,1,1,0,1,0,0,0,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Wending,0363::SB468,1057 XN,1259,973,1,7,0,2,6,864,109,0,2,0,0,0,979,108,34,13,265,111,29,58,7,56,3,3,123,32,46,4,1,52,18,5,0,0,1,0,0,1,0,1,0,1,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Openbare Bibliotheek Amsterdam,0363::SB469,1057 CA,1219,1032,2,6,0,0,4,971,66,1,0,1,0,0,1041,97,32,11,275,128,46,48,13,78,2,1,70,17,86,17,1,83,12,6,0,1,0,1,2,1,1,1,0,0,0,1,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Openbare Bibliotheek Amsterdam,0363::SB470,1057 CA,1218,1279,2,18,0,0,6,1193,101,1,0,1,0,0,1300,109,51,18,307,188,70,63,10,93,3,0,107,30,84,8,1,90,20,5,5,1,9,2,0,1,0,1,1,0,0,0,2,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Rosa Boekdrukkerschool,0363::SB471,1056 DT,1505,1095,3,12,0,1,5,1051,55,0,0,1,0,0,1111,94,36,26,242,161,49,64,9,90,3,0,109,26,83,10,3,51,21,8,0,2,3,1,0,0,0,0,0,2,2,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau School De Roos,0363::SB474,1056 WB,1341,1361,0,6,4,0,2,1268,93,0,4,0,0,0,1363,151,44,26,410,194,49,72,6,129,5,2,41,27,58,18,2,108,2,4,3,4,1,0,0,0,1,2,0,0,1,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau J.J. Cremerplein,0363::SB476,1054TH,1203,1118,0,1,0,1,4,1049,67,0,0,1,0,0,1120,182,32,23,352,100,47,72,4,86,2,0,12,23,61,7,3,97,3,6,2,1,2,0,0,0,0,0,1,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau IBS Al Maes,0363::SB477,1056 TR,1485,671,1,4,0,1,3,604,70,0,0,1,0,0,677,69,28,14,181,73,14,29,6,45,0,2,93,10,28,6,1,37,25,3,0,0,2,0,0,0,1,0,2,0,2,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Het Sieraad,0363::SB479,1057 DT,1269,1376,1,6,2,1,4,1303,79,0,0,3,0,0,1386,124,31,23,398,181,36,89,9,121,0,1,57,35,97,17,3,116,11,16,1,0,6,0,0,1,0,0,0,0,1,0,2,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Cultureel Centrum Meneer de Wit,0363::SB480,1057 HS,1297,618,0,1,0,0,2,567,50,0,0,0,0,0,619,51,16,14,190,70,18,34,4,52,1,1,45,14,45,5,1,49,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurthuis Jacob Maris,0363::SB482,1057 TX,1299,1013,0,8,0,0,6,928,87,0,0,0,0,0,1021,98,48,15,199,142,61,75,6,63,8,1,121,23,52,12,4,49,19,7,2,0,3,2,0,0,1,0,0,0,0,1,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Chassé Hotel,0363::SB486,1057JJ,1288,1322,2,4,0,1,1,1249,79,0,0,1,0,0,1329,141,36,26,385,173,49,73,10,124,2,2,72,31,50,11,1,110,10,3,2,0,4,1,0,0,3,0,3,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Conscious Hotel,0363::SB487,1054 MB,1310,466,1,3,0,0,2,439,30,0,0,1,0,0,471,73,7,12,150,53,11,18,1,47,0,0,7,6,23,4,0,49,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadsloket West,0363::SB488,1055 EK,1237,957,3,9,0,1,3,839,126,0,1,0,0,0,968,86,22,19,170,107,38,30,6,45,1,2,249,29,49,5,4,50,36,1,1,0,4,0,0,1,0,0,0,1,1,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau WPI Jan van Galen,0363::SB489,1056 CH,1224,307,1,0,0,0,1,263,44,0,0,0,0,0,308,24,6,4,93,37,9,12,0,15,0,0,52,14,11,1,0,17,8,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Pro Rege Basisschool,0363::SB495,1065 JX,1579,858,1,1,0,0,2,764,94,0,0,0,0,0,860,70,33,22,168,118,34,65,16,58,2,1,146,13,43,8,1,30,14,8,0,2,2,0,2,0,0,0,1,0,1,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Calvijn,0363::SB496,1065 KH,1642,599,2,8,0,0,7,537,65,0,0,0,0,0,609,66,11,15,127,65,25,27,6,34,1,0,119,15,33,5,2,30,13,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Huis van de wijk Het Anker,0363::SB497,1065 DC,1574,618,2,3,0,0,0,566,58,1,0,1,0,0,624,58,27,9,151,81,30,38,13,36,2,1,42,11,47,6,2,38,19,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Hogeschool Ipabo,0363::SB503,1061 AD,1627,1675,2,18,0,0,1,1346,348,0,0,0,0,0,1695,151,43,18,248,134,43,72,16,60,2,2,580,19,78,11,1,61,106,3,2,3,5,1,0,1,1,0,1,3,10,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Calvijn,0363::SB506,1065 KH,1641,578,4,5,0,1,0,522,66,0,0,1,0,0,588,50,15,8,114,55,26,44,9,29,2,1,108,14,33,2,1,42,20,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Westcord Fashion Hotel Amsterdam,0363::SB509,1058 GB,1672,714,0,5,0,1,1,652,67,0,0,1,0,0,720,141,30,14,198,60,20,21,4,27,0,0,84,16,29,13,2,37,8,2,0,1,1,2,1,0,0,0,1,1,0,0,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau R.K. Basisschool De Mijlpaal,0363::SB513,1066 PP,1522,1372,0,9,0,0,2,1190,189,0,0,0,0,0,1381,189,128,52,247,118,92,129,24,52,9,2,105,52,38,40,1,47,24,7,2,1,4,1,1,0,1,0,1,2,1,1,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Regenbooggemeente,0363::SB521,1065 GJ,1633,913,3,5,0,0,7,916,0,0,0,2,0,0,923,91,51,19,165,99,55,66,39,45,3,8,102,23,51,18,1,47,18,4,0,2,1,0,0,0,0,1,4,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Leger des Heils De Kandelaar,0363::SB525,1063 BE,1584,1421,4,10,0,0,1,1234,200,0,0,0,0,0,1435,128,96,25,170,127,76,93,15,75,2,1,413,31,57,18,1,41,32,9,0,0,3,1,1,1,1,0,0,1,1,2,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal,0363::SB536,1063 JW,1532,772,0,4,0,0,2,652,122,0,0,0,0,0,776,51,35,4,91,58,40,41,19,19,1,1,290,36,32,2,0,12,24,3,1,0,3,2,0,0,0,1,0,0,5,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal Jan de Louter,0363::SB540,1063 ME,1601,798,4,10,0,0,4,673,135,0,0,0,0,0,812,48,38,6,100,68,37,58,10,23,4,1,276,23,36,6,3,6,47,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal Jan de Louter,0363::SB541,1063ME,1532,881,2,8,0,2,0,740,152,0,0,1,0,0,892,76,39,12,92,64,40,51,13,34,4,1,280,30,40,3,2,11,72,2,0,0,5,1,2,0,0,0,1,0,6,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau SBO De Kans,0363::SB544,1064 NE,1626,1029,3,11,0,0,1,863,179,0,0,0,0,0,1043,67,70,11,107,62,57,66,18,36,4,0,362,22,52,14,3,17,50,2,0,1,1,0,2,0,1,1,1,1,1,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau PlusPunt Eigenwijks Geuzenveld,0363::SB550,1067 DD,1496,1089,0,8,0,5,0,902,200,0,0,5,0,0,1102,96,75,36,113,61,53,61,17,43,4,1,359,39,49,9,2,6,50,1,2,1,1,2,0,1,0,2,1,0,3,0,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Oase/De Bron,0363::SB551,1064 ST,1600,780,3,4,0,2,0,701,84,0,2,0,0,0,785,55,49,24,124,85,45,51,29,29,4,2,156,21,40,6,1,30,17,2,0,0,2,0,0,1,0,2,1,1,1,0,1,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal,0363::SB564,1066AZ,1530,592,6,5,3,0,2,506,98,0,0,3,0,0,606,59,13,5,99,52,26,43,2,16,2,1,160,8,21,2,2,27,48,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Calandhal,0363::SB565,1068 RR,1533,605,0,2,0,0,0,526,81,0,0,0,0,0,607,67,55,18,95,41,31,44,10,29,8,0,91,24,27,12,5,24,16,1,2,0,2,0,0,0,3,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Time-Out Sportcafé,0363::SB566,1067 SM,1469,242,1,3,0,0,0,207,39,0,0,0,0,0,246,42,36,6,33,15,8,15,1,11,3,2,30,11,3,7,0,8,4,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportpark Sloten (Turnace),0363::SB568,1066 CC,1491,330,0,0,0,0,0,299,31,0,0,0,0,0,330,75,21,12,72,37,8,29,3,17,1,0,11,13,9,5,0,9,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Huis van de Wijk België,0363::SB569,1066 SB,1506,1543,7,7,0,2,0,1359,196,0,2,0,0,0,1555,231,162,50,311,107,85,136,16,79,12,2,115,35,54,37,5,48,33,4,1,3,7,2,4,0,0,0,3,0,1,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau UWV Beatrix Toren 5,0363::SB570,1062 EA,1520,799,2,5,0,0,7,747,52,0,0,0,0,0,806,99,21,13,219,106,16,39,8,54,3,0,43,27,38,5,1,87,13,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Van Eesteren Paviljoen - Museum,0363::SB571,1064 GV,1600,1476,4,2,0,1,4,1313,164,0,1,0,0,0,1481,118,75,19,297,184,88,104,17,110,4,4,201,34,73,15,5,62,41,6,0,1,8,0,1,3,0,0,5,0,0,0,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau B. Amsterdam,0363::SB572,1066VH,1633,280,2,0,0,0,0,252,30,0,0,0,0,0,282,53,7,9,86,23,4,15,1,19,2,0,4,3,9,10,3,26,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau B. Amsterdam,0363::SB573,1066VH,1650,278,0,0,0,0,1,258,19,0,0,0,0,0,278,50,8,12,96,23,3,13,1,23,1,0,3,3,10,8,0,22,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tuin van Sloten,0363::SB574,1066CW,1574,488,0,2,0,0,3,441,46,0,0,0,0,0,490,110,47,9,123,34,16,31,5,34,4,0,11,5,7,12,1,29,2,3,0,0,1,1,0,0,0,0,0,0,1,1,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stichting Argan,0363::SB575,1062 BM,1557,774,1,6,0,0,1,643,137,0,0,0,0,0,781,50,17,9,130,78,29,45,14,35,1,0,242,16,28,13,1,18,34,4,1,4,1,0,0,0,1,0,0,0,2,0,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Corendon City Hotel Amsterdam,0363::SB576,1066 BP,1521,721,0,4,0,0,3,647,75,0,0,0,0,0,725,86,21,15,142,71,22,39,9,47,3,0,109,23,53,14,1,32,23,7,1,0,1,0,1,0,0,0,0,1,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau FNV Vakbondshuis,0363::SB577,1062 DB,1536,781,1,5,0,0,2,681,103,0,1,0,0,0,786,61,25,13,154,74,35,35,3,38,4,0,188,11,55,6,5,34,28,3,0,0,8,0,0,0,0,1,0,0,0,0,0,0,,
